Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
1,Tariq Abdul-Wahad,SG,27,TOT,24,12,441,6.6,17.7,.374,0.1,0.2,.500,6.5,17.4,.372,2.9,4.0,.727,4.9,5.2,10.1,2.9,2.4,1.2,3.2,6.7,16.2,,90,107,abdulta01
1,Tariq Abdul-Wahad,SG,27,DEN,20,12,417,7.0,18.5,.379,0.1,0.3,.500,6.9,18.2,.378,3.1,4.1,.750,5.0,5.0,9.9,2.8,2.3,1.1,3.1,6.5,17.2,,92,108,abdulta01
1,Tariq Abdul-Wahad,SG,27,DAL,4,0,24,0.0,4.3,.000,0.0,0.0,,0.0,4.3,.000,0.0,2.2,.000,4.3,8.6,12.9,4.3,4.3,2.2,6.5,10.8,0.0,,41,99,abdulta01
2,Shareef Abdur-Rahim,PF,25,ATL,77,77,2980,10.5,22.7,.461,0.4,1.2,.300,10.1,21.5,.470,7.3,9.2,.801,3.5,8.7,12.2,4.2,1.7,1.4,4.4,3.8,28.7,,105,105,abdursh01
3,Courtney Alexander,SG,24,WAS,56,28,1325,9.1,19.4,.470,0.2,0.7,.278,8.9,18.7,.478,4.0,5.0,.810,1.8,4.3,6.1,3.5,1.4,0.3,2.5,4.6,22.5,,106,109,alexaco02
4,Victor Alexander,C,32,DET,15,0,97,9.9,28.0,.353,0.0,1.1,.000,9.9,26.9,.367,2.2,4.4,.500,3.8,12.1,15.9,3.3,0.0,0.5,2.7,3.3,22.0,,80,103,alexavi01
5,Malik Allen,PF,23,MIA,12,2,161,7.5,17.4,.431,0.0,0.3,.000,7.5,17.1,.440,2.7,3.4,.800,5.1,7.8,13.0,1.7,1.0,2.7,0.7,5.5,17.7,,108,99,allenma01
6,Ray Allen*,SG,26,MIL,69,67,2525,11.2,24.2,.462,4.8,11.1,.434,6.3,13.1,.485,4.5,5.2,.873,1.7,4.9,6.6,5.7,1.9,0.4,3.4,3.3,31.7,,116,109,allenra02
7,Rafer Alston,PG,25,MIL,50,7,600,5.9,16.9,.346,2.4,6.3,.380,3.5,10.6,.325,1.6,2.6,.621,0.9,5.5,6.4,12.7,2.8,0.2,3.5,3.7,15.7,,99,106,alstora01
8,John Amaechi,PF,31,UTA,54,0,586,4.9,15.1,.325,0.0,0.0,,4.9,15.1,.325,6.1,9.5,.638,4.7,5.2,9.9,2.6,0.6,0.9,5.0,5.8,15.9,,83,109,amaecjo01
9,Chris Andersen,C,23,DEN,24,1,262,5.1,15.0,.338,0.0,0.8,.000,5.1,14.2,.357,4.5,5.7,.786,7.7,7.7,15.4,1.4,1.4,5.7,2.6,7.1,14.6,,96,103,anderch01
10,Derek Anderson,SG,27,POR,70,27,1860,7.1,17.7,.404,2.5,6.6,.373,4.7,11.1,.422,5.1,6.0,.856,1.4,4.1,5.5,6.2,2.0,0.2,2.5,3.3,21.9,,114,107,anderde01
11,Kenny Anderson,PG,31,BOS,76,76,2430,6.7,15.3,.436,0.2,0.7,.273,6.5,14.6,.444,2.1,2.8,.742,1.2,4.7,5.9,8.6,3.0,0.2,2.5,4.5,15.6,,103,101,anderke01
12,Nick Anderson,SG,34,MEM,15,0,219,5.1,18.3,.276,3.1,11.5,.271,1.9,6.7,.286,1.2,2.2,.556,0.2,7.7,7.9,3.4,1.4,1.4,3.4,4.1,14.4,,74,106,anderni01
13,Shandon Anderson,SG,28,NYK,82,6,1596,5.0,12.5,.399,1.3,4.7,.277,3.7,7.8,.474,2.5,3.6,.692,1.9,6.4,8.3,2.5,1.6,0.5,3.3,4.5,13.8,,90,106,andersh01
14,Greg Anthony,PG,34,TOT,60,38,1514,6.4,16.7,.385,1.7,5.7,.294,4.7,10.9,.433,2.1,3.2,.659,0.8,3.9,4.6,9.9,2.7,0.2,3.3,4.0,16.6,,97,108,anthogr01
14,Greg Anthony,PG,34,CHI,36,35,961,6.2,15.8,.394,1.6,5.0,.322,4.6,10.9,.426,2.6,3.9,.671,0.9,4.0,4.9,11.2,2.7,0.2,3.2,4.0,16.7,,101,108,anthogr01
14,Greg Anthony,PG,34,MIL,24,3,553,6.7,18.1,.372,1.8,7.0,.260,4.9,11.1,.443,1.3,2.0,.619,0.6,3.7,4.2,7.6,2.7,0.1,3.5,4.0,16.5,,91,108,anthogr01
15,Gilbert Arenas,PG,20,GSW,47,30,1155,7.7,16.9,.453,1.7,5.0,.345,5.9,11.9,.498,5.5,7.0,.775,1.8,4.0,5.8,7.7,3.0,0.5,4.3,5.1,22.5,,110,108,arenagi01
16,Brandon Armstrong,SG,21,NJN,35,0,196,7.2,22.7,.318,1.3,4.5,.294,5.9,18.1,.324,1.3,2.7,.500,2.7,1.6,4.3,2.1,1.9,0.3,2.1,6.9,17.1,,79,104,armstbr01
17,Darrell Armstrong,PG,33,ORL,82,79,2730,6.5,15.6,.419,2.6,7.5,.349,3.9,8.1,.484,3.4,3.9,.888,1.6,4.5,6.0,8.5,3.0,0.2,3.3,3.1,19.1,,112,105,armstda01
18,Carlos Arroyo,PG,22,TOT,37,1,371,7.0,16.0,.441,0.0,0.3,.000,7.0,15.7,.450,1.9,2.6,.722,1.7,4.0,5.8,10.1,1.6,0.1,3.3,4.3,16.0,,101,110,arroyca01
18,Carlos Arroyo,PG,22,TOR,17,0,96,7.3,16.3,.448,0.0,0.0,,7.3,16.3,.448,2.3,3.4,.667,1.7,5.1,6.8,11.8,3.4,0.0,6.8,6.8,16.9,,89,102,arroyca01
18,Carlos Arroyo,PG,22,DEN,20,1,275,7.0,15.8,.439,0.0,0.4,.000,7.0,15.5,.450,1.7,2.3,.750,1.7,3.7,5.4,9.5,1.0,0.2,2.1,3.5,15.6,,107,112,arroyca01
19,Chucky Atkins,PG,27,DET,79,62,2285,8.6,18.4,.466,3.2,7.8,.411,5.4,10.6,.507,1.9,2.8,.692,0.7,3.0,3.7,6.1,1.7,0.3,3.0,4.1,22.3,,108,106,atkinch01
20,Stacey Augmon,SG,33,CHH,77,3,1319,5.7,13.3,.427,0.0,0.1,.000,5.7,13.2,.431,3.1,4.1,.762,2.4,6.7,9.1,4.2,2.3,0.5,2.2,4.7,14.5,,102,103,augmost01
21,Isaac Austin,C,32,MEM,21,8,307,6.2,15.8,.391,0.0,0.5,.000,6.2,15.3,.404,0.7,0.7,1.000,1.9,10.3,12.2,2.2,1.5,0.9,1.9,6.2,13.0,,85,104,austiis01
22,William Avery,PG,22,MIN,28,0,258,5.3,18.5,.289,1.2,7.2,.171,4.1,11.3,.364,2.7,3.9,.684,0.8,4.1,4.9,7.4,1.4,0.0,3.9,3.5,14.6,,81,108,averywi01
23,Dalibor Bagarić,C,21,CHI,50,0,638,6.0,14.8,.404,0.0,0.1,.000,6.0,14.7,.407,3.4,5.8,.586,4.6,8.9,13.5,1.9,1.4,2.0,3.8,9.0,15.4,,86,105,bagarda01
24,Vin Baker,C,30,SEA,55,41,1710,9.9,20.5,.485,0.0,0.3,.125,9.9,20.2,.490,4.5,7.1,.633,5.3,5.7,11.0,2.3,0.7,1.1,4.0,6.2,24.4,,101,109,bakervi01
25,Erick Barkley,PG,23,POR,19,4,228,5.7,16.0,.353,0.2,1.6,.143,5.4,14.4,.377,2.1,2.4,.900,1.2,3.1,4.2,8.0,4.0,0.2,2.8,6.8,13.7,,93,103,barkler01
26,Dana Barros,PG,34,DET,29,20,582,6.8,17.6,.385,2.2,6.5,.338,4.6,11.1,.413,1.9,2.5,.778,0.1,5.1,5.2,7.1,1.3,0.2,3.0,3.4,17.7,,96,106,barroda01
27,Brent Barry,SG,30,SEA,81,81,3040,7.1,14.0,.508,2.9,6.9,.424,4.2,7.1,.588,3.5,4.1,.846,1.0,6.8,7.8,7.6,2.6,0.7,2.9,3.2,20.6,,124,104,barrybr01
28,Jon Barry,SG,32,DET,82,6,1985,6.8,14.0,.489,3.3,6.9,.469,3.6,7.1,.508,2.9,3.1,.931,1.1,5.2,6.3,7.4,2.5,0.5,3.0,3.6,19.9,,120,103,barryjo01
29,Mengke Bateer,C,26,DEN,27,10,408,6.9,17.2,.402,0.5,1.6,.333,6.4,15.6,.408,3.8,4.8,.784,4.2,8.3,12.5,2.9,1.3,0.7,4.2,12.2,18.1,,92,107,bateeme01
30,Tony Battie,C,25,BOS,74,73,1819,6.0,11.1,.541,0.0,0.1,.000,6.0,11.1,.544,2.5,3.7,.677,5.2,8.5,13.7,1.0,1.7,1.9,1.5,6.2,14.6,,118,99,battito01
31,Shane Battier,SF,23,MEM,78,78,3097,7.0,16.3,.429,1.8,4.7,.373,5.3,11.7,.451,3.4,4.8,.700,3.1,4.0,7.1,3.7,2.1,1.4,2.6,3.7,19.1,,104,107,battish01
32,Charlie Bell,SG,22,TOT,7,0,44,3.6,13.1,.273,0.0,7.2,.000,3.6,6.0,.600,2.4,2.4,1.000,2.4,3.6,6.0,2.4,0.0,0.0,6.0,3.6,9.5,,61,111,bellch01
32,Charlie Bell,SG,22,PHO,5,0,42,3.7,13.7,.273,0.0,7.5,.000,3.7,6.2,.600,2.5,2.5,1.000,2.5,2.5,5.0,2.5,0.0,0.0,6.2,3.7,10.0,,61,112,bellch01
32,Charlie Bell,SG,22,DAL,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,,,99,bellch01
33,Raja Bell,SG,25,PHI,74,12,890,6.2,14.6,.429,0.7,2.7,.273,5.5,11.9,.464,2.2,2.9,.750,1.9,4.9,6.7,4.3,1.3,0.2,2.9,6.6,15.4,,97,104,bellra01
34,Jonathan Bender,SF,21,IND,78,17,1647,6.3,14.6,.430,1.4,4.0,.360,4.9,10.6,.457,4.4,5.7,.773,2.0,5.7,7.7,2.0,0.6,1.6,3.0,4.7,18.4,,101,107,bendejo01
35,Travis Best,PG,29,TOT,74,21,1747,6.9,15.6,.440,0.6,1.8,.356,6.2,13.8,.451,3.1,3.5,.897,0.6,3.9,4.5,9.8,2.7,0.2,3.0,5.2,17.5,,106,106,besttr01
35,Travis Best,PG,29,IND,44,3,954,6.3,14.4,.439,0.7,1.9,.382,5.6,12.6,.448,3.1,3.6,.877,0.5,3.3,3.8,9.6,3.1,0.3,3.2,5.5,16.5,,105,104,besttr01
35,Travis Best,PG,29,CHI,30,18,793,7.5,17.0,.441,0.5,1.7,.320,7.0,15.3,.454,3.1,3.4,.922,0.7,4.7,5.4,10.0,2.1,0.1,2.7,4.8,18.7,,107,109,besttr01
36,Mike Bibby,PG,23,SAC,80,80,2659,8.4,18.6,.453,1.0,2.6,.370,7.5,16.0,.466,2.9,3.6,.803,0.7,3.5,4.2,7.6,1.6,0.3,2.5,2.5,20.7,,107,105,bibbymi01
37,Chauncey Billups,PG,25,MIN,82,54,2355,7.8,18.5,.423,2.8,7.1,.394,5.0,11.4,.441,4.7,5.3,.885,0.8,4.3,5.1,10.1,1.5,0.4,3.1,3.8,23.1,,116,108,billuch01
38,Mookie Blaylock,PG,34,GSW,35,0,599,4.2,12.4,.342,1.3,3.6,.357,3.0,8.8,.337,0.3,0.7,.500,0.7,3.7,4.4,9.7,2.0,0.3,3.1,1.7,10.1,,92,111,blaylmo01
39,Corie Blount,PF,33,PHI,72,21,1426,4.4,9.5,.458,0.0,0.0,.000,4.4,9.5,.460,1.1,1.7,.644,5.6,8.3,13.9,1.7,1.9,1.0,2.0,6.7,9.8,,103,100,blounco01
40,Mark Blount,C,26,BOS,44,0,415,4.0,9.5,.421,0.0,0.0,,4.0,9.5,.421,3.8,4.6,.811,3.3,7.4,10.6,1.3,2.0,2.4,2.9,7.4,11.8,,96,99,blounma01
41,Calvin Booth,C,25,SEA,15,15,279,6.8,15.8,.427,0.0,0.0,,6.8,15.8,.427,4.4,4.6,.958,3.9,6.6,10.4,3.1,1.2,2.5,3.1,9.1,18.0,,103,105,boothca01
42,Ruben Boumtje-Boumtje,C,23,POR,33,1,245,2.9,7.0,.406,0.0,0.0,,2.9,7.0,.406,2.9,5.5,.520,4.6,7.5,12.1,0.9,0.7,3.5,3.1,8.3,8.6,,88,103,boumtru01
43,Cal Bowdler,PF,24,ATL,52,0,585,5.4,15.5,.351,0.1,0.4,.200,5.4,15.1,.355,3.5,4.2,.830,3.4,6.4,9.8,1.0,1.6,1.3,1.0,5.7,14.5,,96,106,bowdlca01
44,Bruce Bowen,SF,30,SAS,59,59,1699,4.9,12.5,.389,1.8,4.6,.378,3.1,7.8,.396,1.4,3.0,.479,1.3,3.8,5.1,2.8,1.9,0.8,2.1,3.6,12.9,,94,102,bowenbr01
45,Ryan Bowen,SF,26,DEN,75,21,1686,4.6,9.7,.479,0.0,0.4,.083,4.6,9.3,.495,2.2,2.9,.750,4.2,5.2,9.4,1.6,2.4,1.3,1.3,5.4,11.5,,113,107,bowenry01
46,Ira Bowman,SG,28,PHI,3,0,29,9.3,13.0,.714,0.0,1.9,.000,9.3,11.2,.833,0.0,0.0,,0.0,1.9,1.9,1.9,3.7,0.0,0.0,5.6,18.6,,147,101,bowmair01
47,Earl Boykins,PG,25,LAC,68,2,761,7.7,19.3,.400,0.9,2.9,.310,6.8,16.3,.416,3.3,4.3,.770,1.9,1.9,3.8,10.2,1.4,0.1,3.1,3.1,19.6,,105,111,boykiea01
48,Michael Bradley,PF,22,TOR,26,0,118,6.0,11.5,.520,0.0,0.9,.000,6.0,10.5,.565,1.8,3.7,.500,3.2,7.8,11.0,1.4,0.0,2.7,2.7,4.6,13.7,,97,105,bradlmi01
49,Shawn Bradley,C,29,DAL,53,16,757,5.3,11.1,.479,0.0,0.1,.000,5.3,11.1,.481,4.0,4.4,.922,3.6,8.4,12.0,1.4,1.9,4.4,1.7,8.7,14.7,,116,102,bradlsh01
50,Elton Brand,PF,22,LAC,80,80,3020,9.4,17.8,.527,0.0,0.0,,9.4,17.8,.527,6.9,9.2,.742,7.0,9.3,16.3,3.4,1.4,2.9,3.1,4.5,25.6,,120,103,brandel01
51,Terrell Brandon,PG,31,MIN,32,28,962,8.5,20.1,.425,0.2,1.3,.174,8.3,18.9,.442,4.6,4.6,.988,0.9,4.2,5.1,14.6,2.9,0.3,2.4,2.7,21.9,,117,105,brandte01
52,Jamison Brewer,SG,21,IND,13,0,43,2.4,6.1,.400,0.0,1.2,.000,2.4,4.9,.500,0.0,0.0,,2.4,7.3,9.7,10.9,2.4,0.0,3.6,3.6,4.9,,95,103,breweja01
53,Primož Brezec,C,22,IND,22,4,160,4.6,9.5,.483,0.0,0.0,,4.6,9.5,.483,4.9,8.2,.600,5.2,3.9,9.1,2.0,0.0,2.3,2.0,9.1,14.0,,113,108,brezepr01
54,Chucky Brown,SF,33,SAC,18,0,92,5.5,14.7,.370,0.0,0.0,,5.5,14.7,.370,0.5,1.1,.500,5.5,12.6,18.0,3.3,1.1,2.2,2.7,6.6,11.5,,88,98,brownch01
55,Damone Brown,SF,22,PHI,17,0,67,6.4,16.9,.381,0.0,0.8,.000,6.4,16.1,.400,5.6,6.4,.875,1.6,1.6,3.2,1.6,0.8,0.8,7.3,8.9,18.5,,76,107,brownda02
56,Dee Brown,PG,33,ORL,7,0,65,2.4,15.8,.150,0.8,9.5,.083,1.6,6.3,.250,0.0,0.0,,0.0,7.1,7.1,1.6,2.4,0.8,3.2,3.2,5.5,,37,104,brownde01
57,Ernest Brown,C,22,MIA,3,0,21,2.6,15.7,.167,0.0,0.0,,2.6,15.7,.167,2.6,10.5,.250,2.6,13.1,15.7,0.0,0.0,2.6,7.8,10.5,7.8,,35,98,browner01
58,Kedrick Brown,SF,20,BOS,29,5,245,4.9,14.8,.329,1.1,5.7,.185,3.8,9.1,.419,2.5,4.2,.600,2.3,8.3,10.6,3.2,3.8,1.5,1.5,3.8,13.3,,90,96,brownke01
59,Kwame Brown,PF,19,WAS,57,3,817,6.3,16.2,.387,0.0,0.1,.000,6.3,16.1,.388,4.7,6.6,.707,4.2,9.0,13.2,2.9,1.1,1.7,2.9,7.0,17.2,,96,105,brownkw01
60,P.J. Brown,C,32,CHH,80,80,2563,5.2,11.0,.474,0.0,0.0,,5.2,11.0,.474,3.5,4.1,.858,5.7,10.7,16.4,2.2,1.2,1.6,1.8,4.6,14.0,,118,101,brownpj01
61,Randy Brown,PG,33,BOS,1,0,6,0.0,8.6,.000,0.0,0.0,,0.0,8.6,.000,0.0,0.0,,0.0,0.0,0.0,17.3,0.0,8.6,0.0,8.6,0.0,,84,102,brownra02
62,Tierre Brown,SG,22,HOU,40,1,403,6.6,15.5,.426,0.5,1.6,.333,6.1,13.9,.437,2.8,3.8,.750,1.6,4.1,5.7,9.5,2.6,0.4,5.4,3.5,16.6,,94,109,brownti01
63,Rick Brunson,PG,29,POR,59,2,520,4.6,11.7,.398,0.6,1.1,.545,4.0,10.5,.382,3.0,4.2,.707,2.4,4.6,7.0,11.8,2.6,0.2,4.9,5.3,12.9,,99,105,brunsri01
64,Kobe Bryant*,SG,23,LAL,80,80,3063,12.7,27.2,.469,0.6,2.2,.250,12.2,24.9,.489,8.3,10.0,.829,1.9,5.6,7.5,7.5,2.0,0.6,3.8,3.9,34.4,,112,103,bryanko01
65,Mark Bryant,PF,36,SAS,30,3,206,6.5,14.2,.455,0.0,0.0,,6.5,14.2,.455,1.6,2.1,.750,6.5,4.9,11.4,2.6,1.8,0.5,1.6,9.8,14.5,,111,102,bryanma01
66,Greg Buckner,SG,25,DAL,44,16,885,6.1,11.6,.525,0.3,0.9,.313,5.8,10.6,.544,2.3,3.4,.690,3.9,6.2,10.1,2.8,1.8,1.1,1.6,7.2,14.8,,119,107,buckngr01
67,Jud Buechler,SF,33,TOT,66,2,684,3.3,8.9,.373,1.6,4.5,.350,1.7,4.4,.397,0.2,0.3,.500,2.2,6.6,8.7,2.4,1.6,0.6,1.1,4.0,8.4,,102,106,buechju01
67,Jud Buechler,SF,33,PHO,6,0,54,1.9,5.8,.333,1.9,5.8,.333,0.0,0.0,,0.0,0.0,,1.9,5.8,7.8,2.9,1.0,0.0,1.0,6.8,5.8,,112,107,buechju01
67,Jud Buechler,SF,33,ORL,60,2,630,3.4,9.2,.375,1.6,4.4,.352,1.9,4.7,.397,0.2,0.3,.500,2.2,6.6,8.8,2.4,1.6,0.7,1.1,3.8,8.6,,102,106,buechju01
68,Rodney Buford,SG,24,MEM,63,21,1769,7.7,17.7,.435,0.5,2.1,.243,7.2,15.6,.461,1.7,2.4,.725,1.5,6.6,8.1,2.1,1.3,0.4,1.9,3.3,17.6,,95,108,buforro01
69,Matt Bullard,PF,34,CHH,31,0,350,6.0,17.6,.339,2.4,8.7,.281,3.5,8.9,.397,1.7,1.8,.917,1.5,5.7,7.2,2.4,0.3,0.3,1.8,4.4,16.1,,94,108,bullama01
70,Mitchell Butler,SG,31,POR,11,0,90,6.0,13.7,.435,0.6,1.8,.333,5.4,11.9,.450,4.8,7.2,.667,3.6,4.8,8.4,3.0,0.0,0.6,3.0,6.0,17.3,,104,110,butlemi02
71,Jason Caffey,PF,28,MIL,23,0,283,6.8,13.5,.500,0.0,0.2,.000,6.8,13.3,.507,5.1,8.1,.628,4.5,4.9,9.4,2.3,0.8,0.9,3.6,7.3,18.6,,104,110,caffeja01
72,Marcus Camby,C,27,NYK,29,29,1007,6.9,15.4,.448,0.0,0.1,.000,6.9,15.4,.450,3.3,5.3,.626,4.7,12.4,17.1,1.8,1.8,2.7,2.2,5.7,17.1,,100,100,cambyma01
73,Elden Campbell,PF,33,CHH,77,74,2156,9.5,19.7,.484,0.0,0.0,.000,9.5,19.7,.485,7.6,9.5,.797,3.3,9.9,13.2,2.5,1.5,3.4,3.4,6.6,26.7,,109,100,campbel01
74,Brian Cardinal,PF,24,DET,8,0,43,7.4,16.1,.462,3.7,8.7,.429,3.7,7.4,.500,2.5,2.5,1.000,2.5,5.0,7.4,2.5,1.2,0.0,0.0,6.2,21.1,,134,106,cardibr01
75,Anthony Carter,PG,26,MIA,46,18,1050,4.7,13.6,.342,0.1,1.0,.053,4.6,12.6,.365,1.0,1.9,.528,1.0,5.1,6.1,11.2,2.6,0.2,3.8,4.4,10.4,,84,100,cartean01
76,Vince Carter,SG,25,TOR,60,60,2385,12.7,29.6,.428,2.7,7.1,.387,9.9,22.5,.441,5.6,7.0,.798,3.1,4.0,7.1,5.4,2.1,1.0,3.5,4.3,33.6,,107,105,cartevi01
77,Sam Cassell,PG,32,MIL,74,73,2605,11.3,24.4,.463,1.5,4.2,.348,9.9,20.3,.486,5.8,6.7,.860,1.1,5.3,6.4,10.1,1.8,0.2,3.6,4.2,29.8,,112,109,cassesa01
78,Kelvin Cato,C,27,HOU,75,73,1917,5.4,9.3,.583,0.0,0.0,.000,5.4,9.2,.585,3.2,5.5,.582,5.0,9.9,14.9,0.8,1.1,2.7,1.5,5.9,14.0,,122,106,catoke01
79,Tyson Chandler,C,19,CHI,71,31,1389,5.8,11.6,.497,0.0,0.0,,5.8,11.6,.497,5.1,8.5,.604,4.4,8.7,13.1,2.1,1.1,3.5,3.8,6.8,16.6,,99,105,chandty01
80,Calbert Cheaney,SG,30,DEN,68,47,1631,7.3,15.2,.481,0.0,0.1,.000,7.3,15.0,.485,1.5,2.2,.687,1.9,6.0,7.8,3.6,1.1,0.7,2.3,5.1,16.1,,100,110,cheanca01
81,Chris Childs,PG,34,TOR,69,4,1576,3.3,10.2,.328,1.1,4.1,.275,2.2,6.0,.364,2.0,2.4,.817,0.6,4.7,5.3,12.0,1.9,0.2,4.2,6.1,9.8,,94,105,childch01
82,Doug Christie,SG,31,SAC,81,81,2798,6.1,13.2,.460,1.6,4.6,.352,4.5,8.6,.518,3.7,4.3,.851,1.3,5.4,6.7,6.1,2.9,0.4,2.9,3.8,17.4,,112,101,chrisdo01
83,Keon Clark,C,26,TOR,81,31,2185,9.4,19.2,.490,0.0,0.1,.000,9.4,19.1,.494,3.8,5.7,.674,4.5,10.4,14.9,2.2,1.4,3.0,3.5,6.4,22.6,,102,99,clarkke01
84,Speedy Claxton,PG,23,PHI,67,18,1528,6.4,16.0,.400,0.1,1.2,.121,6.3,14.8,.422,4.0,4.8,.838,1.6,4.0,5.7,7.0,3.4,0.2,3.4,5.1,17.0,,98,100,claxtsp01
85,Mateen Cleaves,PG,24,SAC,32,0,153,9.8,22.3,.441,0.7,2.6,.250,9.2,19.7,.467,2.6,3.0,.889,0.3,2.3,2.6,8.2,2.3,0.0,8.9,3.0,23.0,,81,105,cleavma01
86,Derrick Coleman,PF,34,PHI,58,58,2080,8.6,19.1,.450,0.7,2.2,.337,7.9,16.9,.465,4.8,5.9,.815,4.3,8.9,13.2,2.5,1.1,1.3,3.1,4.1,22.7,,106,101,colemde01
87,Bimbo Coles,PG,33,CLE,47,1,693,4.3,11.2,.384,0.3,1.5,.200,4.0,9.7,.413,2.5,2.8,.892,0.9,3.3,4.2,8.2,1.0,0.3,2.4,4.5,11.4,,102,113,colesbi01
88,Jason Collier,C,24,HOU,25,2,365,6.1,14.2,.432,0.0,0.1,.000,6.1,14.0,.436,3.6,4.8,.750,4.6,7.6,12.2,1.3,0.9,0.6,1.9,6.0,15.8,,105,110,collija02
